_id,Scale ID,Element ID,O*NET-SOC Code
o_jobAbilities/1bbaed52-1916-4067-bc13-a7b45ff3fad4,,1.A.1.e.3,29-2012.00
o_jobAbilities/c806516c-b98c-4a8b-923e-ddab9be2aabe,,1.A.1.f.1,29-2012.00
o_jobAbilities/a84c6f4b-8f52-4c79-95af-79fb4dcbc947,,1.A.1.f.2,29-2012.00
o_jobAbilities/c32e29a2-e273-4ada-80b4-0ec1e58762f2,,1.A.1.g.1,29-2012.00
o_jobAbilities/2d9d4dc9-cc42-42db-8140-cdb34c072866,,1.A.1.g.2,29-2012.00
o_jobAbilities/3b216f59-3216-4d3f-ba15-5d6d614aa6c1,,1.A.2.a.1,29-2012.00
o_jobAbilities/c43ef1eb-727c-42d2-8016-f741e9517bf1,,1.A.2.a.2,29-2012.00
o_jobAbilities/42de19d8-8a1a-42d1-af24-0d077486e640,,1.A.2.a.3,29-2012.00
o_jobAbilities/ac38542a-9e74-42dc-a189-436e4896f8ee,,1.A.2.b.1,29-2012.00
o_jobAbilities/6d045b3c-b6df-47e0-9645-566cde634bc4,,1.A.2.b.2,29-2012.00
o_jobAbilities/509c6d81-544c-48ee-b875-da5d22345b57,,1.A.2.b.3,29-2012.00
o_jobAbilities/91da794c-f5d7-45bb-a6ec-7c8914aa32d9,,1.A.2.b.4,29-2012.00
o_jobAbilities/c90dea17-7eed-4db6-a686-6c9fac067713,,1.A.2.c.1,29-2012.00
o_jobAbilities/3f213b9c-a978-4084-9c29-814a4bd49300,,1.A.2.c.2,29-2012.00
o_jobAbilities/fa11f9c7-d64a-4f6c-9838-8e7bda9bb489,,1.A.2.c.3,29-2012.00
o_jobAbilities/869b15a2-0fd9-4524-95aa-86ca135a0bf9,,1.A.3.a.1,29-2012.00
o_jobAbilities/75d2ca9d-c293-4c28-a437-70faa54211b9,,1.A.3.a.2,29-2012.00
o_jobAbilities/49bb48d6-1539-43ef-97c3-c82df3584a68,,1.A.3.a.3,29-2012.00
o_jobAbilities/713d577b-34f2-40d5-acf6-a735e793cf84,,1.A.3.a.4,29-2012.00
o_jobAbilities/fb012277-323a-43fe-ada0-e15ca7e13780,,1.A.3.b.1,29-2012.00
o_jobAbilities/b045e8e8-9233-4324-9307-98e9b57a7b41,,1.A.3.c.1,29-2012.00
o_jobAbilities/08fb024e-90e9-436c-a1f4-41f4982f4074,,1.A.3.c.2,29-2012.00
o_jobAbilities/510b0590-3821-4c01-8a74-5b97b62f13de,,1.A.3.c.3,29-2012.00
o_jobAbilities/05a42dd7-fcc5-43b7-ae9a-4844acfda7c2,,1.A.3.c.4,29-2012.00
o_jobAbilities/369aee8f-94ba-4029-b195-464f199cc877,,1.A.4.a.1,29-2012.00
o_jobAbilities/483d971c-861b-4999-ab0f-923764353437,,1.A.4.a.2,29-2012.00
o_jobAbilities/2d52353c-7460-4645-a551-62e1db6131a0,,1.A.4.a.3,29-2012.00
o_jobAbilities/7eaeb6b5-0893-49b8-86ae-e5b8e87d8f24,,1.A.4.a.4,29-2012.00
o_jobAbilities/cd2cc85d-0156-4dab-adb5-9d5acb917822,,1.A.4.a.5,29-2012.00
o_jobAbilities/47e80f4f-1aaf-4577-9f25-3f1a5bdf2318,,1.A.4.a.6,29-2012.00
o_jobAbilities/e1a53531-fed8-43bb-9bf0-ea35136f7d57,,1.A.4.a.7,29-2012.00
o_jobAbilities/ddfb5aa1-2421-4c6e-847c-f443cd1aea99,,1.A.4.b.1,29-2012.00
o_jobAbilities/3273187c-9181-4449-b48f-75d765d348de,,1.A.4.b.2,29-2012.00
o_jobAbilities/f6841579-4d0f-43b0-ad4c-3918cf73a06b,,1.A.4.b.3,29-2012.00
o_jobAbilities/4a82f83c-d14a-4951-81b2-b7ee7e87387d,,1.A.4.b.4,29-2012.00
o_jobAbilities/5ae91cd6-096b-459b-a8bf-5b7cdc2b76da,,1.A.4.b.5,29-2012.00
o_jobAbilities/def26002-796f-4123-a5fd-4140e8d80e03,,1.A.1.a.1,29-2021.00
o_jobAbilities/3b8a97f0-408c-478f-b44d-1b54173017ed,,1.A.1.a.2,29-2021.00
o_jobAbilities/7d9ab06d-2f5d-4b03-ab2a-fbafebdc7186,,1.A.1.a.3,29-2021.00
o_jobAbilities/6586335f-fd4c-4aac-8634-f8dd48b56e54,,1.A.1.a.4,29-2021.00
o_jobAbilities/e44e50b0-e082-4234-b0a7-9deb4306454f,,1.A.1.b.1,29-2021.00
o_jobAbilities/ed6d055d-a42d-4d16-ac28-89a4cc31f29c,,1.A.1.b.2,29-2021.00
o_jobAbilities/25e7d734-9f1b-4b33-8edc-3df875133580,,1.A.1.b.3,29-2021.00
o_jobAbilities/36ce471d-01a4-40f4-a798-04a7483e80e9,,1.A.1.b.4,29-2021.00
o_jobAbilities/23b0882b-2a9d-4b00-a23e-db8dd0b77fec,,1.A.1.b.5,29-2021.00
o_jobAbilities/03465972-2e93-4719-914e-822b70a1a516,,1.A.1.b.6,29-2021.00
o_jobAbilities/1d27717c-bd38-42ef-acc9-0b1f9cd7c40d,,1.A.1.b.7,29-2021.00
o_jobAbilities/82d81a1e-acfc-4191-bc81-e05b5f9c4f2c,,1.A.1.c.1,29-2021.00
o_jobAbilities/82e63246-c0d9-4287-a2c0-8033e1dbe6b0,,1.A.1.c.2,29-2021.00
o_jobAbilities/1727c24b-e32c-4a7f-ae2d-2ab19bbc8a40,,1.A.1.d.1,29-2021.00
o_jobAbilities/d8e78919-dfa9-4fe5-8f4a-10a4f7c16646,,1.A.1.e.1,29-2021.00
o_jobAbilities/534daa2c-6d96-4b35-a58b-813c6b278c10,,1.A.1.e.2,29-2021.00
o_jobAbilities/ea04a2ab-05ce-460a-a594-f1c3ab54fa54,,1.A.1.e.3,29-2021.00
o_jobAbilities/40b3eb37-cbb0-4852-9bc9-33224cb0c90f,,1.A.1.f.1,29-2021.00
o_jobAbilities/334b61de-f2cf-4588-aac3-05bd5e42a893,,1.A.1.f.2,29-2021.00
o_jobAbilities/257cbe4d-78ca-4c70-90bf-76aa3a4dfe41,,1.A.1.g.1,29-2021.00
o_jobAbilities/3b16803d-633c-4992-84f5-236e57f2ea26,,1.A.1.g.2,29-2021.00
o_jobAbilities/24d50fdf-ef00-4a45-90ed-70c9adab9743,,1.A.2.a.1,29-2021.00
o_jobAbilities/701aac0e-bc5b-4dcf-bf2f-b70ca2bdcf52,,1.A.2.a.2,29-2021.00
o_jobAbilities/f375a9d6-737e-4e68-9293-ec1cd0dd75d6,,1.A.2.a.3,29-2021.00
o_jobAbilities/0d7c704d-2c09-4488-b11b-145448196ce1,,1.A.2.b.1,29-2021.00
o_jobAbilities/296991b9-2201-42f0-b665-37c3e4eeb85e,,1.A.2.b.2,29-2021.00
o_jobAbilities/afa2f115-794b-460d-9479-0385a959a22f,,1.A.2.b.3,29-2021.00
o_jobAbilities/fe8e8354-59ba-44b4-a7d1-7e3319269971,,1.A.2.b.4,29-2021.00
o_jobAbilities/c0ada6ac-8c0f-4141-a45d-e28a313a64fa,,1.A.2.c.1,29-2021.00
o_jobAbilities/658c0ec1-5a4a-46cb-ae52-0bdec0db5987,,1.A.2.c.2,29-2021.00
o_jobAbilities/5dfdbf5f-58c7-45f8-8912-4bfdafab9568,,1.A.2.c.3,29-2021.00
o_jobAbilities/f2518228-3787-425c-8dbd-a7a2fe3fac60,,1.A.3.a.1,29-2021.00
o_jobAbilities/66ec6731-0bca-48f5-aab5-4dd6b3530689,,1.A.3.a.2,29-2021.00
o_jobAbilities/8776928b-4deb-44b8-a534-0522594d7666,,1.A.3.a.3,29-2021.00
o_jobAbilities/16e28385-5f3e-47d3-8b7a-627166946ee0,,1.A.3.a.4,29-2021.00
o_jobAbilities/726a791c-2842-441e-a211-7e95aa7bc411,,1.A.3.b.1,29-2021.00
o_jobAbilities/fdf4fc99-5c2e-451d-8674-9e0b8fd7c539,,1.A.3.c.1,29-2021.00
o_jobAbilities/b770dab1-d14f-4798-bec6-9df5d47f95bd,,1.A.3.c.2,29-2021.00
o_jobAbilities/ede58a38-83d6-4846-a179-68fbfd12da3b,,1.A.3.c.3,29-2021.00
o_jobAbilities/e930be1e-322a-4e79-96c7-caff68ecf382,,1.A.3.c.4,29-2021.00
o_jobAbilities/6c340004-4347-47d3-8daf-cd9204df3614,,1.A.4.a.1,29-2021.00
o_jobAbilities/4591f498-f8ee-42b5-909c-62448f12ddd1,,1.A.4.a.2,29-2021.00
o_jobAbilities/8fee48ef-ba8b-41ec-a433-d6ab9d0ba89f,,1.A.4.a.3,29-2021.00
o_jobAbilities/6cd4b081-5d18-443d-8cf8-8d0b51c8a165,,1.A.4.a.4,29-2021.00
o_jobAbilities/fc2dd96a-1002-41e7-8639-7a8c8d63bd99,,1.A.4.a.5,29-2021.00
o_jobAbilities/c03aedb9-1d9c-4f2f-86e4-70c88f53377e,,1.A.4.a.6,29-2021.00
o_jobAbilities/fbb1e394-2fee-4efb-91bf-f5a1496cf397,,1.A.4.a.7,29-2021.00
o_jobAbilities/cb41d707-d9e6-4fb0-a1b6-23f33db73c67,,1.A.4.b.1,29-2021.00
o_jobAbilities/b4a83a6e-eb04-4edb-b768-e48c9ac688b5,,1.A.4.b.2,29-2021.00
o_jobAbilities/94ebbed7-c6f4-4c78-a357-5f5287113b6b,,1.A.4.b.3,29-2021.00
o_jobAbilities/c823ea5f-5015-4934-9865-95aef9ec320e,,1.A.4.b.4,29-2021.00
o_jobAbilities/496044c8-6fef-4d22-9935-e116b5df7726,,1.A.4.b.5,29-2021.00
o_jobAbilities/98edc55f-9dea-4971-a74e-7abcb195f2dc,,1.A.1.a.1,29-2031.00
o_jobAbilities/07f1d3eb-4ba2-4cde-b429-224a97ff0f31,,1.A.1.a.2,29-2031.00
o_jobAbilities/bf404c91-317d-473b-9a62-1822a0eca022,,1.A.1.a.3,29-2031.00
o_jobAbilities/8a735acd-624e-407f-978b-2d530467975f,,1.A.1.a.4,29-2031.00
o_jobAbilities/9e7f4aa2-1108-46a4-b73a-8dc3975e2c23,,1.A.1.b.1,29-2031.00
o_jobAbilities/9dce4ded-a6ba-436a-98e7-d6b82d5dd5bf,,1.A.1.b.2,29-2031.00
o_jobAbilities/0d2d13ad-1b03-471a-a754-b93381852d1a,,1.A.1.b.3,29-2031.00
o_jobAbilities/a3d3fda0-2803-41e8-b8aa-f9d5fdb942b1,,1.A.1.b.4,29-2031.00
o_jobAbilities/4cf01cd0-4fe0-4868-a008-dd3a4041b2e1,,1.A.1.b.5,29-2031.00
o_jobAbilities/9b5daebf-f929-48a1-9188-e23bcc497206,,1.A.1.b.6,29-2031.00
o_jobAbilities/705d7487-f57e-4d3a-ac7c-e447f3acb2b4,,1.A.1.b.7,29-2031.00
o_jobAbilities/f3a28118-1aba-4510-8a67-b5fc22ebcf4d,,1.A.1.c.1,29-2031.00
o_jobAbilities/24c8682d-6fa1-4f35-94e5-35b03c8df0d1,,1.A.1.c.2,29-2031.00
o_jobAbilities/6cf40c90-657f-47c5-a55a-f90fa64e9de9,,1.A.1.d.1,29-2031.00
o_jobAbilities/d224a980-8c90-42e6-bba3-958709494ffe,,1.A.1.e.1,29-2031.00
o_jobAbilities/a8fcd102-ea7f-4ae1-870a-736437b848ab,,1.A.1.e.2,29-2031.00
o_jobAbilities/5965f8af-4fa5-4c4d-9f18-9c1115b6311c,,1.A.1.e.3,29-2031.00
o_jobAbilities/ae3e9f89-634c-4b7e-ac1e-f075e3ef1e48,,1.A.1.f.1,29-2031.00
o_jobAbilities/4d01a89a-d7d5-4d47-b997-9a0baf220282,,1.A.1.f.2,29-2031.00
o_jobAbilities/cb9aed22-641d-473c-a104-382c3900c107,,1.A.1.g.1,29-2031.00
o_jobAbilities/8e45d938-6491-4808-baf8-6e5da70ccbfd,,1.A.1.g.2,29-2031.00
o_jobAbilities/09d5bce4-3686-4c89-82e0-6c4b17fdd872,,1.A.2.a.1,29-2031.00
o_jobAbilities/c1e74555-22d7-4aba-b91d-75b807ceea25,,1.A.2.a.2,29-2031.00
o_jobAbilities/d5568a18-b529-4379-8aea-dd66c32a7d29,,1.A.2.a.3,29-2031.00
o_jobAbilities/bff99d59-7318-4ffc-a618-cf0c8adb91a7,,1.A.2.b.1,29-2031.00
o_jobAbilities/67f4a67c-6f73-4a1a-b040-2001e7faf972,,1.A.2.b.2,29-2031.00
o_jobAbilities/7694d5c8-6df8-48a4-b948-4e0983f0c267,,1.A.2.b.3,29-2031.00
o_jobAbilities/255a45eb-5d53-4e54-8fc9-322a41a52587,,1.A.2.b.4,29-2031.00
o_jobAbilities/d44c8d65-7d52-4213-8771-61b5ccd62168,,1.A.2.c.1,29-2031.00
o_jobAbilities/752db8c3-1d00-49bf-ab63-68fd8f7894b8,,1.A.2.c.2,29-2031.00
o_jobAbilities/2ca7b802-d779-4ec8-8134-74f2da218cd1,,1.A.2.c.3,29-2031.00
o_jobAbilities/5717508b-24f0-47df-9757-a8c4992f52cb,,1.A.3.a.1,29-2031.00
o_jobAbilities/57f579ea-8d67-440b-88f4-9d851ed49e8a,,1.A.3.a.2,29-2031.00
o_jobAbilities/0fe49a33-f1b1-4635-aba5-71f7f2f74d49,,1.A.3.a.3,29-2031.00
o_jobAbilities/dd8b9326-9046-4689-8e0d-dad99ae32ef4,,1.A.3.a.4,29-2031.00
o_jobAbilities/363ba9df-f7ef-4575-8bcb-1edf3a739912,,1.A.3.b.1,29-2031.00
o_jobAbilities/e89c0133-82b3-49a3-b9f8-d01f2c931201,,1.A.3.c.1,29-2031.00
o_jobAbilities/22797a82-7c56-4d3e-af9a-3b914076daf9,,1.A.3.c.2,29-2031.00
o_jobAbilities/6c1e38f0-785c-46c1-b2db-5cef9d392ec0,,1.A.3.c.3,29-2031.00
o_jobAbilities/f5313861-c58b-4a88-a026-5ad4228e5ea6,,1.A.3.c.4,29-2031.00
o_jobAbilities/2f59264b-e941-4a56-ac0c-ce10d78d8810,,1.A.4.a.1,29-2031.00
o_jobAbilities/132023ab-b0ca-41aa-97dd-7c6763daf99f,,1.A.4.a.2,29-2031.00
o_jobAbilities/1ab86c6f-88f6-401d-ab57-ba183398a39a,,1.A.4.a.3,29-2031.00
o_jobAbilities/dc1b0b29-a4fa-4785-bb01-0b29e8815a09,,1.A.4.a.4,29-2031.00
o_jobAbilities/f1f2388e-df30-4e9f-8dd1-77a26b4f57f0,,1.A.4.a.5,29-2031.00
o_jobAbilities/a4ab6010-f796-4cee-b59f-c0d3c1156850,,1.A.4.a.6,29-2031.00
o_jobAbilities/bf1a79ad-aad2-4f21-9a56-e3a82393cf38,,1.A.4.a.7,29-2031.00
o_jobAbilities/80b68960-950c-4ea5-8d67-bd92a5678b13,,1.A.4.b.1,29-2031.00
o_jobAbilities/8aa07c72-e0b5-441a-b2f2-a6cd8e865614,,1.A.4.b.2,29-2031.00
o_jobAbilities/9e0beb99-5112-4de8-a341-1460339e89a6,,1.A.4.b.3,29-2031.00
o_jobAbilities/350c9fc4-ccb3-4545-acdb-04659c620705,,1.A.4.b.4,29-2031.00
o_jobAbilities/56bff9fe-7f58-451a-a7cc-f7ff5210638b,,1.A.4.b.5,29-2031.00
o_jobAbilities/8a134e5b-aec5-4b2b-8c11-3732eb7ab62e,,1.A.1.a.1,29-2032.00
o_jobAbilities/650808dc-b0e7-4897-8187-67076467b005,,1.A.1.a.2,29-2032.00
o_jobAbilities/248a46fe-6773-483c-8e33-8656a2b58739,,1.A.1.a.3,29-2032.00
o_jobAbilities/62074ec2-2866-45a2-8eda-25266fd980d5,,1.A.1.a.4,29-2032.00
o_jobAbilities/7ea04825-9083-4828-a76a-7c7f510c6c41,,1.A.1.b.1,29-2032.00
o_jobAbilities/04078f17-217e-4260-b1ac-592fdf11ec57,,1.A.1.b.2,29-2032.00
o_jobAbilities/13352406-a53e-4859-b9c0-36d24eeb1251,,1.A.1.b.3,29-2032.00
o_jobAbilities/c945909b-c4b4-4141-a7ea-12cd35598986,,1.A.1.b.4,29-2032.00
o_jobAbilities/5be5f2b8-8d59-4004-9462-d789bbea83be,,1.A.1.b.5,29-2032.00
o_jobAbilities/e57785ca-d89c-4873-9403-2997956202b9,,1.A.1.b.6,29-2032.00
o_jobAbilities/d4d42af8-567c-4aa3-9773-0623db53fa37,,1.A.1.b.7,29-2032.00
o_jobAbilities/01dfb3c5-9ffb-4003-a7e1-a31d7c5734af,,1.A.1.c.1,29-2032.00
o_jobAbilities/1a40be42-cc69-442c-b4e4-a998dcaf5345,,1.A.1.c.2,29-2032.00
o_jobAbilities/d06553ff-8fc4-4288-b5b5-71264edbf899,,1.A.1.d.1,29-2032.00
o_jobAbilities/dc3f9877-9442-4586-a2e9-fabc7ec2b7bd,,1.A.1.e.1,29-2032.00
o_jobAbilities/de27911d-46db-4d89-8c87-03a86eb74d0b,,1.A.1.e.2,29-2032.00
o_jobAbilities/b3d4c75b-22f3-46a4-bd55-3e9393fedd54,,1.A.1.e.3,29-2032.00
o_jobAbilities/0f647397-90c3-44f4-bdd3-c1527f77f8d6,,1.A.1.f.1,29-2032.00
o_jobAbilities/15fd148a-7122-4e89-b996-d6e33deaf34d,,1.A.1.f.2,29-2032.00
o_jobAbilities/cf8eae53-cbb7-4e32-bb42-05ad59eba3e2,,1.A.1.g.1,29-2032.00
o_jobAbilities/db275b61-1edc-4860-b980-b64ae5ec7965,,1.A.1.g.2,29-2032.00
o_jobAbilities/ce5c144e-a28a-44dc-9e16-0a29650d002d,,1.A.2.a.1,29-2032.00
o_jobAbilities/9fdefd39-0b68-4ebf-8d21-cb1be5375e9b,,1.A.2.a.2,29-2032.00
o_jobAbilities/ebe8c1f0-d929-4c03-9438-7c0656aee697,,1.A.2.a.3,29-2032.00
o_jobAbilities/52fa9666-0c46-45e2-b11e-8cf8a1bb34a1,,1.A.2.b.1,29-2032.00
o_jobAbilities/c33f6a33-d79d-4dbb-8af3-eb80aeaf307e,,1.A.2.b.2,29-2032.00
o_jobAbilities/1fee94bc-cab9-40e7-965e-85cbce90605d,,1.A.2.b.3,29-2032.00
o_jobAbilities/2e6e531f-01e9-4292-aa7c-3068b3a5b4b7,,1.A.2.b.4,29-2032.00
o_jobAbilities/19321437-d7f9-44d8-b90c-a9c379ed2b4b,,1.A.2.c.1,29-2032.00
o_jobAbilities/b505f520-9f19-468e-8111-498ac64b0eb7,,1.A.2.c.2,29-2032.00
o_jobAbilities/9f5dae0c-ecfa-4324-8386-b987bb4cedea,,1.A.2.c.3,29-2032.00
o_jobAbilities/83f92a1e-680f-4f0c-9b7e-dc1a31f56737,,1.A.3.a.1,29-2032.00
o_jobAbilities/1bcbf9c2-e866-43de-a5a3-fc788f481a5e,,1.A.3.a.2,29-2032.00
o_jobAbilities/516719aa-6287-4ca9-98a1-754f2165b939,,1.A.3.a.3,29-2032.00
o_jobAbilities/2ff73878-3241-4e30-8e01-032cf7f569d4,,1.A.3.a.4,29-2032.00
o_jobAbilities/24f7e659-48a1-4159-b10c-da4624496694,,1.A.3.b.1,29-2032.00
o_jobAbilities/1903ef8c-cf6e-41ab-853b-4afeb45dddc2,,1.A.3.c.1,29-2032.00
o_jobAbilities/9217605e-3c12-45d8-834f-7939810cb221,,1.A.3.c.2,29-2032.00
o_jobAbilities/28b5fab0-b555-4e98-b5e1-5934bb8bef90,,1.A.3.c.3,29-2032.00
o_jobAbilities/b0d0e4ae-ddc4-4427-b5d5-d4d89bcf93dc,,1.A.3.c.4,29-2032.00
o_jobAbilities/d84f0387-fa4f-456e-903b-7c7404d50e84,,1.A.4.a.1,29-2032.00
o_jobAbilities/6702ae95-f956-4327-b72f-7b6dd5d864bf,,1.A.4.a.2,29-2032.00
o_jobAbilities/907f1839-ec71-4cdf-a959-e135e6e14749,,1.A.4.a.3,29-2032.00
o_jobAbilities/cff3b403-95c3-4f2b-8362-97b00760eb04,,1.A.4.a.4,29-2032.00
o_jobAbilities/2a1d774c-b543-42e1-a490-c1ed94e3da87,,1.A.4.a.5,29-2032.00
o_jobAbilities/b467f9b6-a099-474f-8ff3-f1d855fb979b,,1.A.4.a.6,29-2032.00
o_jobAbilities/b4161cf6-8f03-4f99-878f-74cb5334adfb,,1.A.4.a.7,29-2032.00
o_jobAbilities/e99d87d0-efb7-42cf-9674-28fea63be297,,1.A.4.b.1,29-2032.00
o_jobAbilities/30291f4b-6604-4e14-a6af-3c5ef6542f59,,1.A.4.b.2,29-2032.00
o_jobAbilities/0fd2c950-9089-4b98-bfbd-5d2be8a876cf,,1.A.4.b.3,29-2032.00
o_jobAbilities/9fb6b1e4-8dc7-4675-8ad5-48cca9821cca,,1.A.4.b.4,29-2032.00
o_jobAbilities/1dead964-386b-41c9-8110-d8fd9ca10734,,1.A.4.b.5,29-2032.00
o_jobAbilities/8f37a2ff-158a-4ec3-a512-d835a6ec66ea,,1.A.1.a.1,29-2033.00
o_jobAbilities/da0f3b87-d11b-496a-aa7f-9c7e84c512e4,,1.A.1.a.2,29-2033.00
o_jobAbilities/db4c8cad-6945-4f74-9e1c-ffda0b522a84,,1.A.1.a.3,29-2033.00
o_jobAbilities/178c83ff-19dd-4d6f-bf53-e940aaa50783,,1.A.1.a.4,29-2033.00
o_jobAbilities/c97342ff-04b1-424d-92de-b79111346d24,,1.A.1.b.1,29-2033.00
o_jobAbilities/2c7dade7-6c74-47b6-b734-a0a5a401e842,,1.A.1.b.2,29-2033.00
o_jobAbilities/efa6c78b-3691-4818-9c76-75e2cda5bc4e,,1.A.1.b.3,29-2033.00
o_jobAbilities/017f060a-614c-4721-8555-0dd6d4a3c226,,1.A.1.b.4,29-2033.00
o_jobAbilities/3733e472-ba66-407f-ac56-0ba34c58dc77,,1.A.1.b.5,29-2033.00
o_jobAbilities/ac8da24c-40d9-418f-974f-dabb75f644ad,,1.A.1.b.6,29-2033.00
o_jobAbilities/61f676c6-1e55-4d3e-b213-70c5c0982563,,1.A.1.b.7,29-2033.00
o_jobAbilities/fc22ac5c-20f9-4015-a9ab-d4e5bb5cd5e8,,1.A.1.c.1,29-2033.00
o_jobAbilities/f00c1d75-776f-41b6-aa91-3372a8ee896a,,1.A.1.c.2,29-2033.00
o_jobAbilities/faa7f163-9d0c-49b8-9150-e61b4344786c,,1.A.1.d.1,29-2033.00
o_jobAbilities/0a6cf29c-d53d-4795-ac24-3e25cf889574,,1.A.1.e.1,29-2033.00
o_jobAbilities/4764f3c7-eb68-4d62-8101-a66b51d340b1,,1.A.1.e.2,29-2033.00
o_jobAbilities/1eb1e1bd-8cf5-410e-aec0-7e4a2615849b,,1.A.1.e.3,29-2033.00
o_jobAbilities/268977f6-9dc9-44e4-bd76-a40ec4fe3dde,,1.A.1.f.1,29-2033.00
o_jobAbilities/3942dc30-38c3-43f7-8f59-38a12dc60bf7,,1.A.1.f.2,29-2033.00
o_jobAbilities/5ae1f5c6-1bc1-4cc0-88b6-d223cd22cdda,,1.A.1.g.1,29-2033.00
o_jobAbilities/e27b8bab-5912-440c-b9b7-c68c5ac5c55e,,1.A.1.g.2,29-2033.00
o_jobAbilities/8a20ea97-07fb-4157-81d3-f6c7ffa1bff9,,1.A.2.a.1,29-2033.00
o_jobAbilities/4a3a1345-75cb-4b3d-8629-e1738c5b0cbb,,1.A.2.a.2,29-2033.00
o_jobAbilities/7dedc2f4-f27d-47c9-ab10-e63cc6da46cd,,1.A.2.a.3,29-2033.00
o_jobAbilities/3beab030-d78c-44c4-aa7c-ea657c96f301,,1.A.2.b.1,29-2033.00
o_jobAbilities/f62ccb73-3343-4f04-9336-1c910b86037f,,1.A.2.b.2,29-2033.00
o_jobAbilities/95738506-c592-4dc8-9d5c-2e7518e274c0,,1.A.2.b.3,29-2033.00
o_jobAbilities/b9f14a32-f29e-4d15-9d83-d4c6b0b2a449,,1.A.2.b.4,29-2033.00
o_jobAbilities/409f6cc4-7176-41f1-bb7d-3d4d1064020f,,1.A.2.c.1,29-2033.00
o_jobAbilities/dfbe7b8c-ac84-4521-b3dd-739a61aa84c1,,1.A.2.c.2,29-2033.00
o_jobAbilities/a28527ed-5a60-483b-a442-e47cc23b5241,,1.A.2.c.3,29-2033.00
o_jobAbilities/e70538f6-c02f-4ffc-82b8-3cf27b17f856,,1.A.3.a.1,29-2033.00
o_jobAbilities/e2bcfa6a-556a-46cb-bcdd-edccd571b72c,,1.A.3.a.2,29-2033.00
o_jobAbilities/70ad368a-225b-4759-bb02-bc44413ec635,,1.A.3.a.3,29-2033.00
o_jobAbilities/519c2912-08a0-48a8-9904-f2127c238a7e,,1.A.3.a.4,29-2033.00
o_jobAbilities/4324cfde-332c-42a4-8fa0-e8e0584defa7,,1.A.3.b.1,29-2033.00
o_jobAbilities/55e34e34-acf7-4fa4-a752-856a34cb057b,,1.A.3.c.1,29-2033.00
o_jobAbilities/9a42eca1-8c28-4124-8d52-c74df7cc5879,,1.A.3.c.2,29-2033.00
o_jobAbilities/ee0ea495-f98b-410c-be57-d0e4f2d6d85d,,1.A.3.c.3,29-2033.00
o_jobAbilities/1fd13ec1-94fe-4432-8a11-bb1ef22d5689,,1.A.3.c.4,29-2033.00
o_jobAbilities/ef0c16d7-aa04-49c2-9849-b6bbe576ec7d,,1.A.4.a.1,29-2033.00
o_jobAbilities/252bf598-2d41-4f80-ac36-2f19f526d473,,1.A.4.a.2,29-2033.00
o_jobAbilities/84d0febc-4877-4f81-821f-f4e16ea0b327,,1.A.4.a.3,29-2033.00
o_jobAbilities/8ce14755-6495-4e24-ba68-0075154b0931,,1.A.4.a.4,29-2033.00
o_jobAbilities/493b1522-5e9b-486b-acbb-02b7393b399a,,1.A.4.a.5,29-2033.00
o_jobAbilities/96ebfac4-0640-47af-912b-131891a445be,,1.A.4.a.6,29-2033.00
o_jobAbilities/6f19e534-993d-4fd3-b16f-39994b19d2d6,,1.A.4.a.7,29-2033.00
o_jobAbilities/89e1065d-6dab-4727-af55-cc41a6da295a,,1.A.4.b.1,29-2033.00
o_jobAbilities/771be5ee-ea9c-43f1-b209-8b16ec772dd0,,1.A.4.b.2,29-2033.00
o_jobAbilities/8f4316a9-d57c-432d-abe4-a5a627a903be,,1.A.4.b.3,29-2033.00
o_jobAbilities/08446e10-fa38-40cc-a0be-d996e2f604f5,,1.A.4.b.4,29-2033.00
o_jobAbilities/26dc4651-bfbd-4bd2-bc51-f8ac1827e8c4,,1.A.4.b.5,29-2033.00
o_jobAbilities/0b56c01b-da11-47e3-a0a7-70b5260bcc66,,1.A.1.a.1,29-2034.00
o_jobAbilities/6a10491e-7236-4db5-8a8a-ba69b7b8edbf,,1.A.1.a.2,29-2034.00
o_jobAbilities/118adc10-79fe-4514-bad7-90ba804b67a8,,1.A.1.a.3,29-2034.00
o_jobAbilities/8e24fe01-2273-4d9a-9d93-12ff46627216,,1.A.1.a.4,29-2034.00
o_jobAbilities/fee2f899-4989-44f5-a351-a612173e46ab,,1.A.1.b.1,29-2034.00
o_jobAbilities/9d71c3b3-946d-4078-8ca9-48342c19ef65,,1.A.1.b.2,29-2034.00
o_jobAbilities/3debe058-0be6-4e51-9f69-15fb75cca076,,1.A.1.b.3,29-2034.00
o_jobAbilities/779d25a0-3714-4741-8c80-d5471008fe13,,1.A.1.b.4,29-2034.00
o_jobAbilities/2bca14de-20c6-4fea-9482-59f43b1c2674,,1.A.1.b.5,29-2034.00
o_jobAbilities/e8b9207c-55a1-4e38-8e91-d436282afb61,,1.A.1.b.6,29-2034.00
o_jobAbilities/02655789-a86e-4333-b974-bcb74f339eee,,1.A.1.b.7,29-2034.00
o_jobAbilities/ab446b89-d1e1-47a6-bfd6-827fef25411d,,1.A.1.c.1,29-2034.00
o_jobAbilities/f2134e79-999a-4a2c-ac0a-574c5b1a02bd,,1.A.1.c.2,29-2034.00
o_jobAbilities/c55386f2-1c87-4bbc-9ec4-0ce4eaecc004,,1.A.1.d.1,29-2034.00
